type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
saccade;468099;0;12;2.733.834;1.437.621;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;468111;4;62;2.733.834;1.437.621;22;2;1;3;0.496296294033527;0.218620682307062;0.403737756791372;249.629.629.403.353;118.348.521.294.334;333.989.075.348.843;p3F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;468173;0;9;2.490.351;-173.617.866;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;468182;5;109;2.490.351;-173.617.866;22;2;1;2;0.712499998509884;0.218620682307062;0.425051082942872;271.249.999.850.988;118.348.521.294.334;244.799.260.572.661;p3O;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beR;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;468291;0;31;2.458.922;2.161.681;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;468322;6;38;2.458.922;2.161.681;22;2;1;3;0.496296294033527;0.218620682307062;0.403737756791372;249.629.629.403.353;118.348.521.294.334;333.989.075.348.843;p3F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;468360;0;5;0.446426;63.771.124;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;468365;7;50;0.446426;63.771.124;22;2;1;3;0.496296294033527;0.218620682307062;0.403737756791372;249.629.629.403.353;118.348.521.294.334;333.989.075.348.843;p3F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;468415;0;18;2.697.203;-173.612.439;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;468433;8;251;2.697.203;-173.612.439;22;2;1;2;0.712499998509884;0.218620682307062;0.425051082942872;271.249.999.850.988;118.348.521.294.334;244.799.260.572.661;p3O;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beR;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;468684;0;6;0.625037;51.689.142;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;468690;9;68;0.625037;51.689.142;22;2;1;2;0.712499998509884;0.218620682307062;0.425051082942872;271.249.999.850.988;118.348.521.294.334;244.799.260.572.661;p3O;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;468758;0;10;0.873808;-1.414.109;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;468768;10;97;0.873808;-1.414.109;22;2;1;2;0.712499998509884;0.218620682307062;0.425051082942872;271.249.999.850.988;118.348.521.294.334;244.799.260.572.661;p3O;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;weR;we;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;468865;0;9;2.595.045;0.575319;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;468940;0;30;0;0;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;469010;0;8;0.73928;-137.874.626;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469018;11;81;0.73928;-137.874.626;22;2;2;3;0.212962966412306;0.271602742240253;0.242282854326279;221.296.296.641.231;227.160.274.224.025;424.228.285.432.628;p2P;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;469099;0;7;1.869.305;5.627.954;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469106;12;93;1.869.305;5.627.954;22;1;2;2;0.581481479108334;0.271602742240253;0.283949518509419;129.629.629.477.859;227.160.274.224.025;428.394.951.850.942;p2O;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beF;be;Cor2;Cor1;Cor1;Cor1;Cor1;Cor1;Cor2beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;469199;0;26;1.681.763;176.199.633;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469225;13;59;1.681.763;176.199.633;22;2;2;3;0.212962966412306;0.271602742240253;0.242282854326279;221.296.296.641.231;227.160.274.224.025;424.228.285.432.628;p2P;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;469284;0;5;0.614741;-165.037.656;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;469375;0;25;0;0;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;469437;0;10;1.890.161;-164.684.115;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469447;14;53;1.890.161;-164.684.115;22;2;1;2;0.712499998509884;0.266583401334227;0.449032442456454;271.249.999.850.988;140.433.673.113.215;255.841.836.482.102;p1P;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;bpF;bp;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2bpF;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;469500;0;7;218.977;163.951.078;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469507;15;60;218.977;163.951.078;22;1;1;2;0.0148148238658905;0.266583401334227;0.0975031118829848;101.296.296.715.736;140.433.673.113.215;320.864.984.914.476;p1F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beF;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;469567;0;4;0.417003;-152.823.694;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469571;16;82;0.417003;-152.823.694;22;1;1;2;0.0148148238658905;0.266583401334227;0.0975031118829848;101.296.296.715.736;140.433.673.113.215;320.864.984.914.476;p1F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;469653;0;22;10.832.963;46.026.539;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469675;17;24;10.832.963;46.026.539;22;2;1;3;0.496296294033527;0.218620682307062;0.403737756791372;249.629.629.403.353;118.348.521.294.334;333.989.075.348.843;p3F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;469699;0;9;0.763786;82.315.157;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469708;18;57;0.763786;82.315.157;22;2;1;3;0.496296294033527;0.218620682307062;0.403737756791372;249.629.629.403.353;118.348.521.294.334;333.989.075.348.843;p3F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;469765;0;4;0.276794;-145.523.408;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469769;19;39;0.276794;-145.523.408;22;2;1;3;0.496296294033527;0.218620682307062;0.403737756791372;249.629.629.403.353;118.348.521.294.334;333.989.075.348.843;p3F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;469808;0;7;241.937;-176.405.286;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469815;20;75;241.937;-176.405.286;22;2;1;2;0.712499998509884;0.218620682307062;0.425051082942872;271.249.999.850.988;118.348.521.294.334;244.799.260.572.661;p3O;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beF;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beF;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;469890;0;9;2.196.868;8.252.992;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469899;21;98;2.196.868;8.252.992;22;2;1;3;0.496296294033527;0.218620682307062;0.403737756791372;249.629.629.403.353;118.348.521.294.334;333.989.075.348.843;p3F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;469997;0;27;10.679.967;-128.419.745;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470024;22;56;10.679.967;-128.419.745;22;1;1;2;0.0148148238658905;0.266583401334227;0.0975031118829848;101.296.296.715.736;140.433.673.113.215;320.864.984.914.476;p1F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;470080;0;8;0.754411;179.502.114;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470088;23;81;0.754411;179.502.114;22;1;1;2;0.0148148238658905;0.266583401334227;0.0975031118829848;101.296.296.715.736;140.433.673.113.215;320.864.984.914.476;p1F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;470169;0;8;2.163.653;-2.999.834;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470177;24;61;2.163.653;-2.999.834;22;2;1;2;0.712499998509884;0.266583401334227;0.449032442456454;271.249.999.850.988;140.433.673.113.215;255.841.836.482.102;p1P;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beF;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beF;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;470238;0;15;2.139.099;172.836.038;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;7;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470253;25;209;2.139.099;172.836.038;22;1;1;2;0.0148148238658905;0.266583401334227;0.0975031118829848;101.296.296.715.736;140.433.673.113.215;320.864.984.914.476;p1F;44;28;60;114.643.518.701.196;596.020.227.066.627;835.935.530.642.089;551.699.074.022.472;343.974.435.387.959;777.836.754.705.215;2;7;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
EventOnset;474.309.375;0;0;0;0;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor1;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2
saccade;474351;0;18;4.376.485;62.286.772;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474369;1;28;4.376.485;62.286.772;23;2;2;3;0.690277777612209;0.320680855648123;0.431688471924201;269.027.777.761.221;232.068.085.564.812;350.547.931.663.017;p1F;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;bpF;bp;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor2bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;474397;0;7;1.922.204;14.563.838;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474404;2;57;1.922.204;14.563.838;23;2;2;4;0.484722221270204;0.320680855648123;0.402701538459163;24.847.222.212.702;232.068.085.564.812;440.270.153.845.916;p1P;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;beF;be;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;474461;0;5;0.361529;-83.276.553;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474466;3;63;0.361529;-83.276.553;23;2;2;4;0.484722221270204;0.320680855648123;0.402701538459163;24.847.222.212.702;232.068.085.564.812;440.270.153.845.916;p1P;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;474529;0;10;1.774.002;-176.354.818;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474539;4;142;1.774.002;-176.354.818;23;2;2;3;0.690277777612209;0.320680855648123;0.431688471924201;269.027.777.761.221;232.068.085.564.812;350.547.931.663.017;p1F;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;beR;be;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2beR;Cor2beR;Cor2beR;Cor1beR;Cor2beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;474681;0;4;0.357707;-156.859.992;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474685;5;105;0.357707;-156.859.992;23;2;2;3;0.690277777612209;0.320680855648123;0.431688471924201;269.027.777.761.221;232.068.085.564.812;350.547.931.663.017;p1F;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;weR;we;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;474790;0;22;7.361.807;-95.523.181;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474812;6;29;7.361.807;-95.523.181;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;outside;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;bpF;bp;other;other;other;other;other;other;other;other;other;other;other;other;[];[];[];[];[];[];[];[];[]
saccade;474841;0;11;2.266.918;-134.572.179;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474852;7;38;2.266.918;-134.572.179;23;2;2;2;0.484722221270204;0.390394069137395;0.437558145203799;24.847.222.212.702;23.903.940.691.374;44.375.581.452.038;p3O;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;bpF;bp;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1;Cor1bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor2bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;474890;0;6;0.981285;-175.188.957;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474896;8;41;0.981285;-175.188.957;23;2;2;2;0.484722221270204;0.390394069137395;0.437558145203799;24.847.222.212.702;23.903.940.691.374;44.375.581.452.038;p3O;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;weR;we;Cor1;Cor2;Cor2;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;474937;0;12;2.220.756;-0.919283;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;474949;9;69;2.220.756;-0.919283;23;2;2;2;0.204166665673256;0.390394069137395;0.297280367405325;220.416.666.567.326;23.903.940.691.374;429.728.036.740.533;p3F;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;beF;be;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;475018;0;5;0.699807;14.296.455;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475023;10;25;0.699807;14.296.455;23;2;2;2;0.204166665673256;0.390394069137395;0.297280367405325;220.416.666.567.326;23.903.940.691.374;429.728.036.740.533;p3F;44;44;55;10.472.685.161.978;733.271.615.144.939;822.123.658.087.905;54.472.685.161.978;513.327.161.514.494;899.027.006.567.137;2;8;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;475048;0;12;2.860.439;-175.799.169;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;8;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
