type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
fixation;1086648;7;96;2.138.312;-17.611.553;50;2;1;2;0.808112675276512;0.335472400187493;0.536536183887194;280.811.267.527.651;118.819.183.172.805;249.815.225.350.228;p1F;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;beF;be;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2beF;Cor2beF;Cor2beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;1086744;0;8;0.801933;-174.365.008;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1086752;8;59;0.801933;-174.365.008;50;2;1;2;0.808112675276512;0.335472400187493;0.536536183887194;280.811.267.527.651;118.819.183.172.805;249.815.225.350.228;p1F;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;weR;we;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1086811;0;10;2.681.735;0.998668;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1086821;9;49;2.681.735;0.998668;50;1;1;2;0.822029662558363;0.335472400187493;0.400988066433554;143.374.589.955.658;118.819.183.172.805;331.096.886.564.232;p1P;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;beR;be;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor2beR;Cor2beR;Cor1beR;Cor1beR;Cor2beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;1086870;0;4;0.232413;-58.345.804;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1086874;10;114;0.232413;-58.345.804;50;1;1;2;0.822029662558363;0.335472400187493;0.400988066433554;143.374.589.955.658;118.819.183.172.805;331.096.886.564.232;p1P;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;weR;we;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1086988;0;17;8.626.547;-48.679.091;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087005;11;45;8.626.547;-48.679.091;50;2;2;3;0.371119486650856;0.201634112813068;0.286376799731962;237.111.948.665.086;220.163.411.281.307;428.637.679.973.196;p2O;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;bpF;bp;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor2bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;1087050;0;8;1.112.997;-140.645.972;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087058;12;71;1.112.997;-140.645.972;50;2;2;3;0.371119486650856;0.201634112813068;0.286376799731962;237.111.948.665.086;220.163.411.281.307;428.637.679.973.196;p2O;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1087129;0;4;0.316003;-4.939.666;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087133;13;150;0.316003;-4.939.666;50;2;2;3;0.371119486650856;0.201634112813068;0.286376799731962;237.111.948.665.086;220.163.411.281.307;428.637.679.973.196;p2O;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1087283;0;11;2.355.621;1.202.724;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087294;14;49;2.355.621;1.202.724;50;2;2;2;0.814143367774474;0.201634112813068;0.384309859402985;281.414.336.777.447;220.163.411.281.307;350.788.874.029.377;p2P;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;beF;be;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor2beF;Cor2beF;Cor1beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;1087343;0;11;2.374.254;17.821.617;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087354;15;73;2.374.254;17.821.617;50;2;2;3;0.371119486650856;0.201634112813068;0.286376799731962;237.111.948.665.086;220.163.411.281.307;428.637.679.973.196;p2O;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;beR;be;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor2beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;1087427;0;18;8.985.534;128.486.947;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087445;16;73;8.985.534;128.486.947;50;1;1;2;0.822029662558363;0.335472400187493;0.400988066433554;143.374.589.955.658;118.819.183.172.805;331.096.886.564.232;p1P;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;bpR;bp;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor2bpR;Cor2bpR;Cor1bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;1087518;0;10;1.506.739;-170.358.406;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087528;17;37;1.506.739;-170.358.406;50;2;1;2;0.808112675276512;0.335472400187493;0.536536183887194;280.811.267.527.651;118.819.183.172.805;249.815.225.350.228;p1F;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;beF;be;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2beF;Cor2beF;Cor2beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;1087565;0;16;9.662.988;11.955.989;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087581;18;48;9.662.988;11.955.989;50;2;0;2;0.377150179148818;0;0.377150179148818;237.715.017.914.882;0.129162720341563;225.315.644.974.519;p3F;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;1087629;0;6;0.572145;-16.994.039;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087635;19;87;0.572145;-16.994.039;50;2;0;2;0.377150179148818;0;0.377150179148818;237.715.017.914.882;0.129162720341563;225.315.644.974.519;p3F;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;weR;we;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1087722;0;19;10.500.689;-169.899.978;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087741;20;154;10.500.689;-169.899.978;50;2;1;2;0.808112675276512;0.335472400187493;0.536536183887194;280.811.267.527.651;118.819.183.172.805;249.815.225.350.228;p1F;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;bpR;bp;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;1087895;0;7;0.643163;-30.567.377;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087902;21;69;0.643163;-30.567.377;50;2;1;2;0.808112675276512;0.335472400187493;0.536536183887194;280.811.267.527.651;118.819.183.172.805;249.815.225.350.228;p1F;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;weR;we;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1087971;0;4;0.229193;-156.747.627;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1087975;22;77;0.229193;-156.747.627;50;2;1;2;0.808112675276512;0.335472400187493;0.536536183887194;280.811.267.527.651;118.819.183.172.805;249.815.225.350.228;p1F;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;weR;we;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1088052;0;9;2.042.078;2.026.322;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1088061;23;83;2.042.078;2.026.322;50;1;1;2;0.822029662558363;0.335472400187493;0.400988066433554;143.374.589.955.658;118.819.183.172.805;331.096.886.564.232;p1P;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;beF;be;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor2beF;Cor2beF;Cor1beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;1088144;0;10;1.318.772;-167.566.002;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1088154;24;36;1.318.772;-167.566.002;50;1;1;2;0.822029662558363;0.335472400187493;0.400988066433554;143.374.589.955.658;118.819.183.172.805;331.096.886.564.232;p1P;39;22;49;160.541.650.456.575;503.383.936.631.526;996.480.097.552.034;515.596.111.786.415;261.706.115.871.929;713.651.113.829.172;4;5;weR;we;Cor2;Cor2;Cor1;Cor1;Cor2;Cor1;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
EventOnset;1091793;0;0;0;0;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor2;Cor1;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1
saccade;1091839;0;19;6.087.039;141.874.668;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1091858;1;48;6.087.039;141.874.668;51;2;1;1;0.785845507570591;0.093511453525033;0.497665902670024;278.584.550.757.059;116.890.508.714.914;247.737.529.735.986;p2O;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;bpF;bp;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2bpF;Cor1bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;1091906;0;10;1.777.941;178.877.643;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1091916;2;69;1.777.941;178.877.643;51;2;1;0;0.469930054544357;0.093511453525033;0.093511453525033;246.993.005.454.436;116.890.508.714.914;131.941.757.084.675;p2P;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;beF;be;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor2beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;1091985;0;4;0.231177;-93.054.026;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1091989;3;24;0.231177;-93.054.026;51;2;1;0;0.469930054544357;0.093511453525033;0.093511453525033;246.993.005.454.436;116.890.508.714.914;131.941.757.084.675;p2P;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;weR;we;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1092013;0;12;1.407.399;-13.734.568;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092025;4;23;1.407.399;-13.734.568;51;2;1;1;0.785845507570591;0.093511453525033;0.497665902670024;278.584.550.757.059;116.890.508.714.914;247.737.529.735.986;p2O;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;beR;be;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2beR;Cor1beR;Cor2beR;Cor2beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;1092048;0;4;0.19971;66.543.271;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092052;5;13;0.19971;66.543.271;51;2;1;1;0.785845507570591;0.093511453525033;0.497665902670024;278.584.550.757.059;116.890.508.714.914;247.737.529.735.986;p2O;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;weR;we;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1092065;0;18;0.80466;-34.057.242;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092083;6;47;0.80466;-34.057.242;51;2;1;1;0.785845507570591;0.093511453525033;0.497665902670024;278.584.550.757.059;116.890.508.714.914;247.737.529.735.986;p2O;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;weR;we;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1092130;0;13;2.241.487;-179.346.903;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092143;7;57;2.241.487;-179.346.903;51;2;1;0;0.469930054544357;0.093511453525033;0.093511453525033;246.993.005.454.436;116.890.508.714.914;131.941.757.084.675;p2P;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;beR;be;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;1092200;0;9;1.323.617;1.114.616;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092209;8;50;1.323.617;1.114.616;51;2;1;1;0.785845507570591;0.093511453525033;0.497665902670024;278.584.550.757.059;116.890.508.714.914;247.737.529.735.986;p2O;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;beR;be;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2beR;Cor1beR;Cor2beR;Cor2beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;1092259;0;5;0.586859;-52.018.973;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092264;9;105;0.586859;-52.018.973;51;2;1;1;0.785845507570591;0.093511453525033;0.497665902670024;278.584.550.757.059;116.890.508.714.914;247.737.529.735.986;p2O;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;weR;we;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1092369;0;5;0.348675;-57.859.515;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;1092465;0;27;0;0;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;1092563;0;6;0.44833;73.956.531;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092569;10;51;0.44833;73.956.531;51;2;1;0;0.78027871564411;0.0876670088424291;0.0876670088424291;278.027.871.564.411;114.377.388.848.197;146.202.630.206.304;p1F;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;bpF;bp;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2bpF;Cor1bpF;Cor1bpF;Cor2bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;1092620;0;10;1.933.663;-2.890.028;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092630;11;64;1.933.663;-2.890.028;51;2;1;1;0.849399721619283;0.0876670088424291;0.446962040916507;284.939.972.161.928;114.377.388.848.197;249.658.680.505.063;p1P;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;beF;be;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2beF;Cor1beF;Cor2beF;Cor2beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;1092694;0;5;0.318604;-120.724.898;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092699;12;60;0.318604;-120.724.898;51;2;1;1;0.849399721619283;0.0876670088424291;0.446962040916507;284.939.972.161.928;114.377.388.848.197;249.658.680.505.063;p1P;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;weR;we;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1092759;0;10;1.501.742;175.858.126;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092769;13;71;1.501.742;175.858.126;51;2;1;0;0.78027871564411;0.0876670088424291;0.0876670088424291;278.027.871.564.411;114.377.388.848.197;146.202.630.206.304;p1F;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;beR;be;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2beR;Cor1beR;Cor1beR;Cor2beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;1092840;0;6;0.49782;157.487.132;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092846;14;57;0.49782;157.487.132;51;2;1;0;0.78027871564411;0.0876670088424291;0.0876670088424291;278.027.871.564.411;114.377.388.848.197;146.202.630.206.304;p1F;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;weR;we;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1092903;0;9;2.031.207;-3.487.637;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1092912;15;166;2.031.207;-3.487.637;51;2;1;1;0.849399721619283;0.0876670088424291;0.446962040916507;284.939.972.161.928;114.377.388.848.197;249.658.680.505.063;p1P;60;37;19;222.875.806.898.148;316.477.879.723.837;937.392.755.703.339;822.875.806.898.148;41.667.391.322.778;694.774.860.062.964;4;6;beR;be;Cor2;Cor1;Cor2;Cor2;Cor1;Cor1;Cor2beR;Cor1beR;Cor2beR;Cor2beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;1093078;0;9;1.944.533;169.964.678;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
