ppNum,NrmzMeanConfPair,NrmzMeanConfEvent,NrmzMeanConfDetail,N_eNrmzMeanConfPair,N_eNrmzMeanConfEvent,N_eNrmzMeanConfDetail,iEvent,iBlock
23,0.941938767,0.569788804,0.734891402,0.398286395,0.387106579,0.407032338,20,2
,0.918931793,0.28374402,0.778147849,0.35131378,0.403782239,0.365479325,21,2
23,0.663977109,0.856709563,0.887849505,0.395492406,0.338803021,0.362397497,22,2
,0.33030289,0.505500628,0.654470093,0.387157958,0.391946706,0.416462938,23,2
23,0.517697233,0.753956389,0.618462423,0.394897812,0.295685571,0.360633349,24,2
,0.30152515,0.719493091,0.782900326,0.379814791,0.406119045,0.323112615,25,2
23,0.607773001,0.19496378,0.356244672,0.395250118,0.426069445,0.393448492,26,2
,0.629024075,0.36616677,0.51290521,0.372978587,0.419282804,0.269568373,27,2
23,0.914415972,0.812889498,0.822169316,0.386228994,0.387557917,0.379555425,28,2
,0.744492128,0.237541005,0.739102572,0.285548867,0.408102095,0.378245991,29,2
23,0.474614525,0.456232734,0.521926188,0.359152611,0.368862069,0.345479045,30,2
,0.965917685,0.896414626,0.924164778,0.341713913,0.386457626,0.340281248,31,3
23,0.99523127,0.861628767,0.870938997,0.423994476,0.407038645,0.373353982,32,3
,0.99523127,0.796211568,0.839784263,0.366002101,0.371385662,0.352141682,33,3
23,0.99523127,0.693512845,0.858635914,0.366002101,0.409472378,0.319782817,34,3
,0.893080326,0.884763439,0.94970341,0.364482306,0.371415124,0.377985493,35,3
23,0.119427752,0.51034088,0.817986736,0.369549652,0.377589255,0.413166102,36,3
,0.915997204,0.854733998,0.787077496,0.339228561,0.36852481,0.366599002,37,3
,0.958830064,0.452173645,0.652872783,0.360567211,0.407139247,0.331055904,38,3
,0.874523124,0.49924552,0.902438547,0.413631877,0.394720386,0.411517132,39,3
23,0.860877848,0.812692669,0.844981472,0.31749152,0.397857436,0.407350181,40,3
,0.891770842,0.538373729,0.837522427,0.379220613,0.40989037,0.376265003,41,3
23,0.471030036,0.621880864,0.692623027,0.359050963,0.385368178,0.36795944,42,3
,0.99523127,0.728364659,0.94215264,0.411962928,0.370924675,0.37683995,43,3
23,0.99523127,0.983256391,0.989243831,0.292509649,0.407776536,0.370278584,44,3
,0.802382079,0.652401279,0.720637928,0.354271074,0.407261362,0.382773691,45,3
,0.99523127,0.110405973,0.797027779,0.430546746,0.391887608,0.384148808,46,4
,0.888729925,0.64650558,0.859472329,0.383036286,0.38666292,0.366747667,47,4
,0.696391668,0.430014239,0.65197639,0.37917628,0.332036097,0.363433369,48,4
,0.632255876,0.395563537,0.764585635,0.400990266,0.396443908,0.378909265,49,4
23,0.840159656,0.407706961,0.644646448,0.34150707,0.363741502,0.349718923,50,4
,0.976394839,0.070563292,0.7378509,0.398421894,0.341202117,0.346223472,51,4
,0.476121436,0.366242248,0.715660431,0.298701584,0.438847122,0.355730115,52,4
,0.657447142,0.904558556,0.73610023,0.370679927,0.382145118,0.326528681,53,4
23,0.80487998,0.407953707,0.82537742,0.391276733,0.407717904,0.379962623,54,4
,0.899856931,0.308424069,0.725027626,0.413248613,0.396708398,0.352466955,55,4
23,0.99523127,0.200783958,0.844107841,0.292509649,0.32300126,0.385402914,56,4
,0.54355428,0.292852634,0.75862012,0.408533561,0.428070843,0.406235403,57,4
23,0.720235249,0.917912808,0.790302151,0.274327674,0.376575293,0.38863781,58,4
,0.95267964,0.308974918,0.760411709,0.380734621,0.421688473,0.389391356,59,4
23,0.715611035,0.710760634,0.703995741,0.406898565,0.422776489,0.371796675,60,4
,0.805319028,0.66410493,0.722115473,0.394852137,0.373027871,0.398221805,1,1
24,0.576850038,0.429985001,0.600875486,0.391151522,0.354437009,0.397691027,2,1
,0.722560753,0.610892579,0.613509546,0.369753682,0.333439298,0.421863863,3,1
24,0.769665383,0.355749824,0.367064745,0.358176385,0.332714702,0.354307,4,1
,0.917086001,0.719747138,0.887879307,0.421393485,0.412478198,0.387589373,5,1
24,0.771561369,0.327975937,0.64870803,0.39665368,0.340863877,0.386224008,6,1
,0.725061784,0.56349988,0.798981761,0.385264304,0.406322618,0.367475747,7,1
24,0.905212128,0.43776591,0.856521528,0.354270664,0.408103529,0.328862956,8,1
,0.844843126,0.472159333,0.511457127,0.401152916,0.334590766,0.391746911,9,1
24,0.880576012,0.401321789,0.63947399,0.4175276,0.378135576,0.374795608,10,1
,0.771824541,0.294036426,0.322191056,0.38682127,0.422481747,0.407237579,11,1
24,0.753715519,0.386850222,0.643609832,0.418979617,0.397312193,0.405291182,12,1
,0.888057829,0.419472409,0.789545128,0.389916897,0.380210668,0.33352321,13,1
24,0.331806759,0.567053385,0.709890689,0.383693376,0.407586076,0.384101458,14,1
,0.913394145,0.178546,0.458448179,0.410679719,0.384385298,0.37017838,15,1
24,0.312194051,0.209591633,0.3306179,0.375562234,0.432115378,0.411343067,16,2
,0.246986606,0.480206615,0.391063639,0.43353563,0.367270768,0.419337184,17,2
24,0.609058997,0.226949143,0.295011674,0.344502031,0.409359859,0.385989081,18,2
,0.457606423,0.606236156,0.52029017,0.362070572,0.38783298,0.387258598,19,2
24,0.458727228,0.540249648,0.503022344,0.357884593,0.376417398,0.368569265,20,2
,0.587722137,0.610903458,0.491251779,0.36980722,0.404358028,0.412330072,21,2
24,0.422334109,0.313598434,0.343911905,0.406075861,0.38431993,0.424652156,22,2
,0.787884731,0.2804524,0.513245565,0.314420949,0.410167734,0.395060725,23,2
,0.347872004,0.356835029,0.363237249,0.382890372,0.407864764,0.387848398,24,2
,0.432351751,0.338400016,0.34113406,0.392220185,0.326849413,0.377138869,25,2
24,0.652870285,0.480789311,0.589137472,0.37866574,0.366789068,0.331732398,26,2
,0.19285184,0.272025842,0.284705212,0.389813679,0.431850783,0.390441933,27,2
24,0.522501318,0.310000515,0.434447282,0.374742901,0.327901291,0.391323044,28,2
,0.242499319,0.594242982,0.502175844,0.319567537,0.405470767,0.368357658,29,2
24,0.352890723,0.403051464,0.466040686,0.388839709,0.378573766,0.395632414,30,2
,0.570857684,0.358508266,0.452430886,0.342691912,0.389872636,0.377209171,31,3
24,0.620203573,0.209205467,0.520201293,0.371495852,0.424469866,0.400767834,32,3
,0.554977213,0.164793938,0.36261174,0.356503208,0.373630022,0.347194524,33,3
24,0.517841451,0.422469024,0.475372661,0.424654483,0.394527387,0.333760769,34,3
,0.573236397,0.256674497,0.451115542,0.390861645,0.397049055,0.357237752,35,3
24,0.569310994,0.302134948,0.504843475,0.392922399,0.432926864,0.384833732,36,3
,0.559826959,0.276030541,0.372580102,0.331666242,0.418882819,0.356998593,37,3
24,0.52117775,0.172656869,0.457812366,0.32452994,0.43068011,0.387591352,38,3
,0.480395251,0.323784665,0.387321837,0.396492581,0.401747707,0.386448406,39,3
24,0.567553777,0.34306475,0.34306475,0.429038938,0.397578621,0.397578621,40,3
,0.471511306,0.416763567,0.444451351,0.360180237,0.342211638,0.345261057,41,3
24,0.518980298,0.332976145,0.394271789,0.347291174,0.42695137,0.433070891,42,3
,0.503224161,0.263621143,0.458805763,0.394315695,0.392274609,0.371305884,43,3
24,0.433205391,0.291405723,0.345980978,0.417193689,0.402140652,0.390106608,44,3
,0.572145225,0.300061402,0.563233237,0.312013062,0.41044787,0.39079534,45,3
,0.577351477,0.103017283,0.503650922,0.417921212,0.376737558,0.409584931,46,4
,0.739281029,0.432178668,0.557598564,0.423203565,0.408476576,0.356736262,47,4
24,0.603581959,0.426631485,0.40696446,0.340014396,0.392388604,0.401230423,48,4
,0.395187478,0.590239206,0.488564715,0.425071624,0.415818874,0.352337969,49,4
24,0.521582631,0.404236525,0.482966724,0.366382754,0.34470005,0.361856365,50,4
,0.465573964,0.254851847,0.376349146,0.303734251,0.434788494,0.417027262,51,4
24,0.546807238,0.372234329,0.466467693,0.403467121,0.434367652,0.364755251,52,4
,0.486664961,0.62501424,0.660609503,0.348580175,0.399672328,0.388306134,53,4
24,0.617266105,0.361731096,0.526163629,0.394297192,0.401125603,0.376331763,54,4
,0.44767133,0.506759589,0.502122888,0.386538173,0.353694291,0.344851293,55,4
24,0.422345624,0.346481014,0.389178638,0.342799866,0.352715633,0.373543239,56,4
,0.47683521,0.075845854,0.432462164,0.40999171,0.411595881,0.395453661,57,4
24,0.51235291,0.293176452,0.528066993,0.356413028,0.374436828,0.423911317,58,4
,0.545809105,0.408388738,0.476090372,0.376621452,0.361572247,0.404439131,59,4
24,0.524831095,0.470078733,0.494669621,0.372115411,0.393309438,0.386804446,60,4
,0.475508286,0.165310694,0.490256908,0.332891418,0.375629123,0.399281894,1,1
25,0.352596557,0.3741172,0.458365714,0.386689488,0.409931616,0.335908653,2,1
,0.486012116,0.33513232,0.405123843,0.337805563,0.40075341,0.343457462,3,1
25,0.534908353,0.425444258,0.493942289,0.338693981,0.398647874,0.369372247,4,1
,0.539734121,0.458300556,0.547410438,0.331753728,0.381136098,0.365405668,5,1
25,0.416745832,0.260265714,0.445909192,0.375575248,0.43224973,0.313291033,6,1
,0.614150343,0.474701934,0.512765596,0.366844588,0.424780834,0.352238462,7,1
25,0.653374522,0.265135464,0.481745365,0.367367087,0.399381341,0.391422222,8,1
,0.614313414,0.322177169,0.410771697,0.394043346,0.303578753,0.378392645,9,1
25,0.795239733,0.504977913,0.650430327,0.413359157,0.354499187,0.381945236,10,1
,0.662326897,0.308529082,0.502561983,0.420924949,0.404057256,0.378019019,11,1
25,0.360477959,0.45870403,0.406505403,0.370148977,0.316459769,0.442062537,12,1
,0.644529569,0.340838026,0.456287771,0.365535088,0.351316697,0.356561617,13,1
25,0.551670809,0.076350451,0.505209866,0.408543151,0.401816406,0.351776986,14,1
,0.677876403,0.152197663,0.533265852,0.35304234,0.394266467,0.319526894,15,1
25,0.57487496,0.443624046,0.384731069,0.370948915,0.438102864,0.371781185,16,2
,0.544952144,0.650759557,0.639123512,0.398197025,0.389758164,0.385860071,17,2
25,0.671556415,0.259295996,0.408797768,0.39345803,0.423950103,0.412762487,18,2
,0.660045312,0.47237185,0.502337273,0.372898064,0.422118846,0.444908132,19,2
25,0.498155897,0.656490964,0.644515068,0.38815108,0.333198693,0.335919714,20,2
,0.364725245,0.263957132,0.446894681,0.429682313,0.435355298,0.35663762,21,2
25,0.745964918,0.32738204,0.535363439,0.403156458,0.336058058,0.281609774,22,2
,0.582585216,0.478484544,0.461959874,0.439571051,0.375598554,0.406633683,23,2
25,0.539134183,0.743847262,0.62753993,0.36241843,0.37365387,0.368554134,24,2
,0.466971579,0.653634329,0.645641567,0.441405964,0.381472937,0.383005408,25,2
,0.690963826,0.431346783,0.516150057,0.396121794,0.356402416,0.299999871,26,2
,0.523170821,0.356674537,0.419920008,0.356978302,0.384462828,0.394238883,27,2
25,0.614579373,0.443054425,0.502984995,0.397134558,0.381889646,0.395066085,28,2
,0.461256117,0.608167406,0.596893596,0.351095294,0.373672303,0.351601233,29,2
25,0.709787892,0.354253671,0.561017296,0.369907273,0.403581438,0.341591712,30,2
,0.456245624,0.53041216,0.470388652,0.418303484,0.356717411,0.377550072,31,3
25,0.737070547,0.618440966,0.701577754,0.405551058,0.377166881,0.398463391,32,3
,0.568602704,0.452673474,0.513127067,0.406470509,0.382176016,0.385321491,33,3
25,0.544151654,0.624916786,0.58453422,0.395956889,0.389237508,0.338614932,34,3
,0.640032973,0.661603024,0.695366414,0.379493392,0.389708167,0.405321393,35,3
,0.641278177,0.63683956,0.667904946,0.401372683,0.36910717,0.375518724,36,3
,0.754122773,0.697910731,0.726973414,0.384829953,0.360448323,0.368670587,37,3
25,0.515490603,0.448552241,0.47013674,0.332837275,0.427669258,0.354399575,38,3
,0.401552654,0.513564429,0.429121328,0.41024871,0.397829235,0.413714517,39,3
,0.326178802,0.424862319,0.367479695,0.370854935,0.426321776,0.369843971,40,3
,0.349275989,0.708321747,0.43183078,0.417352594,0.36786973,0.407767206,41,3
25,0.581091653,0.660081209,0.633708519,0.336572122,0.337727621,0.394399176,42,3
,0.645073114,0.617744965,0.631409039,0.359129365,0.38886843,0.383645288,43,3
25,0.580885403,0.460453731,0.511801448,0.339606348,0.366428069,0.38200231,44,3
,0.646539032,0.512148054,0.56042271,0.348876408,0.423632508,0.350050418,45,3
,0.54541573,0.443899141,0.486249476,0.399012142,0.38690156,0.363444959,46,4
,0.621556932,0.482192874,0.587569087,0.368858872,0.378196096,0.367464998,47,4
25,0.601130679,0.481695074,0.523503437,0.369112638,0.318149687,0.369964991,48,4
,0.480675494,0.332112815,0.457103713,0.380156319,0.398834343,0.359904393,49,4
25,0.314280173,0.497661271,0.387632618,0.408400995,0.402666968,0.3973447,50,4
,0.520996639,0.295696277,0.402134902,0.381193071,0.422301509,0.3887435,51,4
,0.710308378,0.562730744,0.666798085,0.392370977,0.371448983,0.358989007,52,4
,0.752447932,0.386128434,0.578025585,0.329906335,0.406492332,0.393466167,53,4
,0.496822205,0.378027833,0.440951423,0.384674211,0.413069622,0.38371876,54,4
25,0.443347376,0.729084718,0.619657964,0.364506362,0.3396789,0.38921025,55,4
,0.502134922,0.694126231,0.70261891,0.385489792,0.408052468,0.306431901,56,4
25,0.648611522,0.447307974,0.546981949,0.345493715,0.391892043,0.38420309,57,4
,0.552790483,0.625794353,0.538061145,0.362507106,0.362597638,0.36508065,58,4
25,0.617677037,0.472818559,0.586999537,0.381847979,0.410526277,0.371145888,59,4
,0.525740307,0.481681512,0.511860433,0.425375032,0.36610998,0.391539443,60,4
,0.259849871,0.451202814,0.399753358,0.434128864,0.361616857,0.438905775,1,1
,0.456368461,0.339087249,0.3083655,0.435232183,0.293743058,0.401193345,2,1
,0.612060534,0.397554228,0.484354973,0.386038653,0.387327344,0.399067862,3,1
26,0.522907754,0.084363509,0.413436404,0.392310933,0.347018351,0.430419234,4,1
,0.667393302,0.223398984,0.568623514,0.335997804,0.359380626,0.424844111,5,1
26,0.351082259,0.21271239,0.216802192,0.415572531,0.399765107,0.388968157,6,1
,0.405732199,0.236056464,0.184223003,0.40007937,0.38263692,0.384884833,7,1
26,0.536012639,0.305742246,0.511153754,0.368386643,0.308961123,0.33505661,8,1
,0.608260042,0.613120779,0.56960288,0.366002776,0.393365791,0.416225524,9,1
26,0.562406713,0.241538645,0.582191923,0.380651455,0.429494491,0.370243714,10,1
,0.477852804,0.534106724,0.484606197,0.322599689,0.376809057,0.388896708,11,1
26,0.503011776,0.504510019,0.485848092,0.399099487,0.390244217,0.403640719,12,1
,0.740412897,0.39196241,0.762980362,0.371985002,0.350110604,0.366485899,13,1
26,0.527345553,0.512220779,0.565081416,0.389520851,0.355053966,0.369557866,14,1
,0.765983616,0.527628886,0.684549316,0.373266184,0.395978007,0.392761915,15,1
26,0.783995359,0.335923741,0.659183617,0.346561014,0.43355298,0.397703529,16,2
,0.815437253,0.467049034,0.611086826,0.290608243,0.315513978,0.38111798,17,2
26,0.750497991,0.473209858,0.637243205,0.354199217,0.415377238,0.328924601,18,2
,0.620650212,0.283526011,0.34703313,0.391633979,0.440318878,0.398791443,19,2
26,0.73216427,0.206746987,0.554943855,0.409576354,0.420207394,0.392404523,20,2
,0.728353345,0.276756101,0.517761818,0.392050108,0.365198386,0.35835056,21,2
26,0.583629348,0.402813563,0.459407834,0.378568758,0.426805281,0.446629664,22,2
,0.698692096,0.381432872,0.554153431,0.353310552,0.383469302,0.393635619,23,2
,0.75378666,0.351225503,0.555181761,0.390850465,0.349413485,0.393325428,24,2
,0.708241308,0.362592,0.484154498,0.422040366,0.428246894,0.349610312,25,2
26,0.637765607,0.301142903,0.614252235,0.352370202,0.421461736,0.352758232,26,2
,0.712323636,0.352822003,0.553445736,0.287683501,0.399489792,0.401835715,27,2
26,0.820368996,0.182560644,0.712920145,0.395227021,0.418797939,0.381953622,28,2
,0.83655536,0.100976682,0.612819838,0.31938348,0.36420571,0.384549589,29,2
26,0.59891756,0.403827042,0.486814598,0.385653084,0.382535836,0.420600285,30,2
,0.62939834,0.480133347,0.626672941,0.413845563,0.350994401,0.390628873,31,3
26,0.374569116,0.360461597,0.363967807,0.36021693,0.324619286,0.421271693,32,3
,0.327556023,0.331247245,0.265605514,0.346653146,0.339790134,0.372731539,33,3
26,0.37701442,0.387097317,0.418432226,0.39396382,0.344288051,0.400896738,34,3
,0.746550258,0.254299066,0.613976359,0.421274536,0.414915147,0.387833366,35,3
,0.33285368,0.410726592,0.364280446,0.419121736,0.343026965,0.435900177,36,3
,0.598192706,0.478144252,0.586209172,0.405324182,0.400394854,0.357483982,37,3
26,0.740714382,0.488284996,0.579278857,0.333291416,0.363529055,0.390714249,38,3
,0.364915213,0.397130822,0.437531422,0.383499049,0.406549782,0.334384921,39,3
,0.124921737,0.422521456,0.385375189,0.384313271,0.430294601,0.42883688,40,3
,0.279592582,0.232001592,0.388914605,0.423788215,0.419084273,0.357475905,41,3
,0.679014031,0.808589697,0.713850363,0.415282353,0.416338911,0.399701664,42,3
,0.577670701,0.341441224,0.485330437,0.437969127,0.376008135,0.407966719,43,3
,0.35690151,0.251925608,0.420714038,0.396867039,0.388156704,0.392985492,44,3
26,0.509558016,0.377927723,0.577931653,0.363335396,0.420314056,0.360238668,45,3
,0.382939766,0.043415341,0.439386605,0.378180568,0.342276309,0.412095539,46,4
26,0.389183822,0.013625873,0.260127473,0.367689661,0.5,0.423990797,47,4
,0.779892632,0.144656652,0.431812535,0.412996058,0.362185196,0.358797486,48,4
,0.547329873,0.104684742,0.312662731,0.360455908,0.422116436,0.426055913,49,4
,0.474823623,0.23595675,0.384625465,0.395188078,0.406492691,0.427918652,50,4
26,0.396564222,0.139493688,0.261474525,0.423997831,0.345249905,0.349469713,51,4
,0.433813339,0.155727327,0.384170451,0.31759181,0.408060736,0.359796258,52,4
26,0.657739763,0.058661829,0.409875536,0.366119518,0.392384873,0.295434989,53,4
,0.567400104,0.166224001,0.312307574,0.322647521,0.329404698,0.392817615,54,4
26,0.476074934,0.183712458,0.408678257,0.38264589,0.394246031,0.442669081,55,4
,0.360933767,0.18106536,0.239934513,0.431451358,0.355106205,0.389659301,56,4
26,0.267873909,0.142445143,0.219107165,0.376637896,0.358770364,0.3822916,57,4
,0.214345532,0.172590224,0.212526327,0.426152361,0.347171369,0.254685772,58,4
,0.547785847,0.205607144,0.323055069,0.413098295,0.349973056,0.428822415,59,4
,0.464108261,0.110563155,0.286253259,0.435436471,0.380095169,0.396474992,60,4
,0.362312543,0.430232278,0.396272411,0.393932786,0.364051486,0.36219398,1,1
27,0.428290637,0.239613956,0.344719983,0.40468978,0.337374029,0.493343907,2,1
,0.417342984,0.253358581,0.339208845,0.402363128,0.353876534,0.373415133,3,1
,0.413075724,0.192573581,0.344271379,0.430262335,0.394345245,0.367995261,4,1
,0.355091315,0.283299596,0.277793113,0.432835579,0.424459298,0.387872979,5,1
27,0.450200038,0.195936595,0.370347242,0.335157883,0.399763049,0.383869548,6,1
,0.531709357,0.217262186,0.409153969,0.388976592,0.422465171,0.41950553,7,1
27,0.253227073,0.177436999,0.258599607,0.415853089,0.414949358,0.377734255,8,1
,0.471396381,0.221019281,0.349310823,0.433600625,0.383923327,0.418971935,9,1
27,0.600050818,0.246969646,0.480993634,0.359437534,0.374043359,0.436737539,10,1
,0.347157563,0.177062292,0.282308054,0.373233775,0.416940105,0.435795144,11,1
27,0.469471618,0.17978012,0.549713971,0.333656576,0.415970465,0.398867135,12,1
,0.313192789,0.123794524,0.254799366,0.404631012,0.412860643,0.394258441,13,1
27,0.436095131,0.311640373,0.376245916,0.364287177,0.405473606,0.422168106,14,1
,0.494738626,0.292277156,0.39192126,0.418161206,0.38060105,0.418523125,15,1
27,0.617461007,0.440665153,0.546880525,0.362614249,0.359111225,0.401508751,16,2
,0.560593241,0.055717399,0.545031614,0.364144507,0.355826932,0.33896293,17,2
,0.586796064,0.291893094,0.461848596,0.386973308,0.333935936,0.419448355,18,2
,0.538394118,0.242299467,0.41771507,0.324450837,0.409219213,0.388782295,19,2
27,0.590287396,0.507936699,0.512015712,0.359897421,0.413561077,0.40573428,20,2
,0.381427382,0.124940886,0.383797856,0.389157735,0.366588147,0.404129719,21,2
27,0.671886739,0.2382084,0.458730907,0.400912459,0.394185105,0.419894264,22,2
,0.46607717,0.446869017,0.394303493,0.438803082,0.389333861,0.402245167,23,2
27,0.507299003,0.181778051,0.280049425,0.376356393,0.394128141,0.383737208,24,2
,0.63628235,0.228623639,0.476853851,0.43424117,0.388113763,0.370747163,25,2
27,0.504913129,0.08030121,0.46416491,0.397227203,0.394331859,0.421748569,26,2
,0.613842529,0.192345147,0.343967676,0.40438755,0.39889972,0.425487401,27,2
27,0.511976804,0.248581327,0.424178311,0.36884185,0.337687971,0.432753084,28,2
,0.462284843,0.392836458,0.48671874,0.397983567,0.388231122,0.359958899,29,2
,0.510673077,0.164027096,0.453687343,0.375871996,0.342011346,0.351766689,30,2
,0.375496425,0.613598297,0.494547361,0.428658493,0.3822622,0.343069457,31,3
27,0.338072959,0.201020126,0.329051881,0.36600105,0.319405752,0.409982902,32,3
,0.799914157,0.453487318,0.655662396,0.350070601,0.385801217,0.322773791,33,3
27,0.699585846,0.353588146,0.551000498,0.37112102,0.375058249,0.379796811,34,3
,0.565807586,0.215728097,0.455903309,0.372207556,0.391058724,0.398903583,35,3
27,0.754359069,0.380093827,0.599765301,0.364957587,0.353645622,0.320953836,36,3
,0.762380037,0.209808126,0.518144516,0.331146797,0.421005941,0.343048266,37,3
27,0.209268013,0.171887322,0.210293762,0.34749938,0.367173147,0.41123714,38,3
,0.348044098,0.328912996,0.365720209,0.378631243,0.437995061,0.421382493,39,3
27,0.848063435,0.448295526,0.64817948,0.38656684,0.444836646,0.393791165,40,3
,0.544185193,0.307938884,0.546454135,0.410030309,0.399084687,0.430075347,41,3
27,0.726864035,0.137893798,0.676117455,0.422494178,0.370729744,0.375052362,42,3
,0.442188389,0.334723957,0.363926099,0.39697843,0.355553418,0.410886863,43,3
27,0.109052788,0.11947815,0.115684567,0.5,0.5,0.5,44,3
,0.61164049,0.429915681,0.639838585,0.378160947,0.396551068,0.305663954,45,3
27,0.329855835,0.216701128,0.32803563,0.38231754,0.399442681,0.389282744,46,4
,0.750547407,0.53163794,0.605997525,0.389241213,0.332422403,0.373605105,47,4
27,0.591225989,0.063262518,0.536944003,0.432340127,0.5,0.350948459,48,4
,0.438231287,0.163779001,0.346747192,0.412439402,0.377834591,0.373697699,49,4
27,0.547376918,0.178970755,0.451790697,0.411144557,0.37312857,0.434357975,50,4
,0.616017218,0.739444596,0.625593813,0.364130795,0.341936435,0.367467956,51,4
,0.555792876,0.388826103,0.485464678,0.360411243,0.395045628,0.36444074,52,4
,0.758906069,0.257664194,0.607680069,0.430639935,0.405436238,0.405408724,53,4
27,0.730112059,0.358889578,0.611575795,0.397635977,0.439553779,0.365548574,54,4
,0.623601879,0.217502645,0.475632304,0.407533766,0.398282471,0.342977881,55,4
,0.515597294,0.482819559,0.52276589,0.393681017,0.376256938,0.404088027,56,4
,0.311387389,0.278374088,0.288075914,0.367010279,0.431289627,0.428321148,57,4
,0.460029244,0.328178274,0.386697222,0.359970484,0.331948437,0.361172302,58,4
,0.476434583,0.602464237,0.622263315,0.365504905,0.413865134,0.370692428,59,4
27,0.466412885,0.179920739,0.425988131,0.350598774,0.403052182,0.442686277,60,4
28,0.305073169,0.1592259,0.334137659,0.399133299,0.413702838,0.424383874,1,1
28,0.732419533,0.358776571,0.605506939,0.408967783,0.401014991,0.307566106,2,1
28,0.230426225,0.422655504,0.410344953,0.412871424,0.368689279,0.444791518,3,1
28,0.470267225,0.076629854,0.427582647,0.411568338,0.373929316,0.366682224,4,1
28,0.549596648,0.566731046,0.526476605,0.416934535,0.367831189,0.38784122,5,1
28,0.326276567,0.223557935,0.522257617,0.428879789,0.355355317,0.410049054,6,1
28,0.204387748,0.377877879,0.55411691,0.327900978,0.391415918,0.407946672,7,1
28,0.725856197,0.346061078,0.523806515,0.335589897,0.38620945,0.315645211,8,1
28,0.709005929,0.636998352,0.707147895,0.346468814,0.364388133,0.359968817,9,1
28,0.515668606,0.289637688,0.62271113,0.429130381,0.431406768,0.366929676,10,1
28,0.770516667,0.647904235,0.680616215,0.37609532,0.37398449,0.350658241,11,1
28,0.481763656,0.309705645,0.633621106,0.355353831,0.374713407,0.374127608,12,1
28,0.49286135,0.548174177,0.609356378,0.414375079,0.353878772,0.384183407,13,1
28,0.190443145,0.564612207,0.444074787,0.420532625,0.444452559,0.44136391,14,1
28,0.517147406,0.17655667,0.250029629,0.406486859,0.391618326,0.333543483,15,1
28,0.816781051,0.467276605,0.57379584,0.33596247,0.406362997,0.378588477,16,2
28,0.905895321,0.510054006,0.721481454,0.380003392,0.405199108,0.349375986,17,2
28,0.423732185,0.470986825,0.489495886,0.351600865,0.444812635,0.36377946,18,2
28,0.795274803,0.308780418,0.533548323,0.382758945,0.38950132,0.397698749,19,2
28,0.651916812,0.669902184,0.675497539,0.399661884,0.369102364,0.366350214,20,2
28,0.75235612,0.099568668,0.651400433,0.410761956,0.384648853,0.346689012,21,2
28,0.725676555,0.535657138,0.708419919,0.356732122,0.348914318,0.348505091,22,2
28,0.654677938,0.283055129,0.62386618,0.384887464,0.416081564,0.378266336,23,2
28,0.685684054,0.370721671,0.471234471,0.362364309,0.355382379,0.380530377,24,2
28,0.57871523,0.721437965,0.659344921,0.377750159,0.342196198,0.326955067,25,2
28,0.801161746,0.514763862,0.605966518,0.360681991,0.350602925,0.359747726,26,2
28,0.848228485,0.673220638,0.717147697,0.374608952,0.322000063,0.391712108,27,2
28,0.724339842,0.620940361,0.606023505,0.384196433,0.392947466,0.404411455,28,2
28,0.746252569,0.610597683,0.621861736,0.367762002,0.355950801,0.37888963,29,2
28,0.637013015,0.544608415,0.596095725,0.396071876,0.353860045,0.285823222,30,2
28,0.79096237,0.361860627,0.622159704,0.405804489,0.353931158,0.382670815,31,3
28,0.806219354,0.368431652,0.635183425,0.356884905,0.36544082,0.350805495,32,3
28,0.819553494,0.238628723,0.750416643,0.404194193,0.434157596,0.368720373,33,3
28,0.754060441,0.194129634,0.487373945,0.329066606,0.390591709,0.332073028,34,3
28,0.729181718,0.541385845,0.635864669,0.332683301,0.382517602,0.357812933,35,3
28,0.813797373,0.637123098,0.726108003,0.412093593,0.377730775,0.344824637,36,3
28,0.722690349,0.384452947,0.639480512,0.374100332,0.382056685,0.37426907,37,3
28,0.838323459,0.363525753,0.744670989,0.394329459,0.383825672,0.409932782,38,3
28,0.582891958,0.109526821,0.673758827,0.414815843,0.316424764,0.40014744,39,3
28,0.657088272,0.240086085,0.626831079,0.385031085,0.398337814,0.389415645,40,3
28,0.80438992,0.544737084,0.796327899,0.412110667,0.379714392,0.420210519,41,3
28,0.554428623,0.345064114,0.375327511,0.428052207,0.360957527,0.418977837,42,3
28,0.699884726,0.60124008,0.633498276,0.405186878,0.387016853,0.400458529,43,3
28,0.481272439,0.307340177,0.465496801,0.327278605,0.393357028,0.389007963,44,3
28,0.639965818,0.517698083,0.561568747,0.382356514,0.407452406,0.366932918,45,3
28,0.629450958,0.531016053,0.574870967,0.354263892,0.384920236,0.372094211,46,4
28,0.729257914,0.615962663,0.678976192,0.394486365,0.396622691,0.377760481,47,4
28,0.730962017,0.634228659,0.692139604,0.387066589,0.393253739,0.40126037,48,4
28,0.8534486,0.720293091,0.738452861,0.40455068,0.356991471,0.388180811,49,4
28,0.659860707,0.612591703,0.687659923,0.392242485,0.40336463,0.37159431,50,4
28,0.800909323,0.474863665,0.665622195,0.386124738,0.418286577,0.373912432,51,4
28,0.817741936,0.64165192,0.710054166,0.388931959,0.410450957,0.391335041,52,4
28,0.848434437,0.229901542,0.399672708,0.367789555,0.372557607,0.423816262,53,4
28,0.752879047,0.594170024,0.653067358,0.373361612,0.411783616,0.331468876,54,4
