;participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
21571;17;19;0.526373039478098;0.0;0.526373039478098;beR
21572;17;20;0.522863653224535;0.0;0.314055088186239;beR
21577;17;5;0.846604654247905;0.0;0.963291788654524;beR
21579;17;7;0.760624675151316;0.0;0.5456746726973;beR
21581;17;9;0.846604654247905;0.0;0.963291788654524;beR
21582;17;10;0.760624675151316;0.0;0.5456746726973;beR
21583;17;11;0.846604654247905;0.0;0.963291788654524;beR
21592;17;20;0.852746098723309;0.328272625524899;0.328272625524899;beR
21596;17;24;0.333356721405442;0.158808648480564;0.291273379669548;beR
21601;17;5;0.663239156314691;0.0032732169828959;0.443250509870759;beR
21603;17;7;0.753605892054665;0.0032732169828959;0.0032732169828959;beR
21604;17;8;0.663239156314691;0.0032732169828959;0.443250509870759;beR
21608;17;12;0.753605892054665;0.0032732169828959;0.0032732169828959;beR
21612;17;16;0.753605892054665;0.180862182042727;0.180862182042727;beR
21613;17;17;0.197367946719937;0.180862182042727;0.220580633399252;beR
21628;17;11;0.658852420850356;0.0;0.535146510406769;beR
21631;17;14;0.722898754393842;0.0;0.723776103604614;beR
21633;17;16;0.658852420850356;0.0;0.535146510406769;beR
21634;17;17;0.722898754393842;0.0;0.723776103604614;beR
21658;17;8;0.318441823650575;0.466397370419323;0.419125997105139;beR
21671;17;6;0.969433233129928;0.0497016772322731;0.506496732943398;beR
21678;17;13;0.73167221826283;0.293451242978594;0.516071113344433;beR
21679;17;14;0.528127730839959;0.293451242978594;0.516948462555205;beR
21680;17;15;0.73167221826283;0.293451242978594;0.516071113344433;beR
21693;17;9;0.504439365686263;0.284165558400573;0.431014763257699;beR
21699;17;15;0.504439365686263;0.339879740587244;0.449586157319923;beR
21711;17;7;0.771152833912006;0.0;0.771152833912006;beR
21724;17;8;0.63604140137759;0.309701219009585;0.472871310193588;beR
21746;18;3;0.563640635583681;0.166361163963511;0.408931550231717;beR
21749;18;6;0.563640635583681;0.158364804283013;0.322743848355316;beR
21761;18;7;0.488923936144401;0.395795150444955;0.442359543294678;beR
21762;18;8;0.488923936144401;0.594473890633811;0.524107254307537;beR
21778;18;11;0.501376723559402;0.173742417530274;0.392165288216359;beR
21800;18;3;0.871501128178693;0.0015131610397898;0.581505139132392;beR
21801;18;4;0.871501128178693;0.483755087132371;0.742252447829919;beR
21804;18;7;0.485464835912901;0.122688748676671;0.244580160873218;beR
21805;18;8;0.485464835912901;0.483755087132371;0.405566077757301;beR
21806;18;9;0.485464835912901;0.122688748676671;0.244580160873218;beR
21816;18;5;0.704772193349961;0.354583144764508;0.588042510488143;beR
21818;18;7;0.704772193349961;0.152828869057457;0.428800531203709;beR
21822;18;11;0.313201327353383;0.0;0.600307160107705;beR
21826;18;15;0.527665934167712;0.142987191035752;0.283785874655487;beR
21846;18;11;0.487540294103411;0.150983560615283;0.303525378789208;beR
21857;18;9;0.636973706899042;0.557567632699031;0.65918867653197;beR
21859;18;11;0.636973706899042;0.287536751600392;0.445294407855231;beR
21872;18;6;0.523515006653036;0.229101821755752;0.376308414204394;beR
21884;18;8;0.717916787868386;0.205727856252267;0.547187143996347;beR
21885;18;9;0.717916787868386;0.0839371625016506;0.506590246079474;beR
21889;18;13;0.400370813511811;0.359503978825845;0.359503978825845;beR
21892;18;16;0.583703461182659;0.359503978825845;0.508970300397054;beR
21895;18;4;0.567099746948836;0.489906133421179;0.541368542439617;beR
21896;18;5;0.567099746948836;0.23709818267363;0.402098964811233;beR
21898;18;7;0.567099746948836;0.489906133421179;0.541368542439617;beR
21906;18;15;0.461251088366075;0.290612274744796;0.290612274744796;beR
21911;18;4;0.562948823609282;0.0968543611930017;0.258214967423366;beR
21916;18;9;0.441188268333925;0.46407174593751;0.423573514532989;beR
21917;18;10;0.441188268333925;0.563103567924587;0.503094139659214;beR
21918;18;11;0.441188268333925;0.46407174593751;0.423573514532989;beR
21919;18;12;0.441188268333925;0.563103567924587;0.503094139659214;beR
21920;18;13;0.441188268333925;0.46407174593751;0.423573514532989;beR
21924;18;17;0.537351432629759;0.312140934280865;0.424746183455312;beR
21928;18;4;0.58716256558928;0.648603090056093;0.617882827822686;beR
21934;18;11;0.78709890940176;0.611081716108544;0.697426963970786;beR
21937;18;14;0.78709890940176;0.515740519358125;0.633866166137173;beR
21938;18;15;0.78709890940176;0.611081716108544;0.697426963970786;beR
21939;18;16;0.78709890940176;0.515740519358125;0.633866166137173;beR
21953;18;4;0.696470327186954;0.56986972032713;0.56986972032713;beR
21966;18;4;0.569867032422522;0.553261899801914;0.564792729433721;beR
